,3,5,6,8,9,10,12,14,15,21,22,mean_importance,rank_global
ch4-beta-psd,0.0,0.0,0.06732559,0.019067429,0.07775786,0.0,0.0,0.047744814,0.0,0.0,0.0,0.019263245,239.0
ch14-lowgamma-skew,0.0,0.021494592,0.0,0.01680776,0.048379194,0.021145955,0.03778506,0.0,0.0027710486,0.04737761,0.015481807,0.019203912,240.0
ch17-lowgamma-peaktopeak,0.02575298,0.012268229,0.024914201,0.04769274,0.0,0.046415877,0.043333475,0.0,0.00556202,0.0047083898,0.0,0.01914981,241.0
ch2-alpha-skew,0.05704664,0.0,0.0,0.031236716,0.044958495,0.06550391,0.0,0.0,0.009901306,0.0017444855,0.0,0.019126505,242.0
ch3-beta-hjmob,0.0,0.0,0.008758545,0.011626138,0.0065024914,0.006966783,0.0056793387,0.021567462,0.0,0.14552672,0.0030633726,0.019062804,243.0
ch15-theta-hjcomp,0.0,0.039062392,0.0,0.004340711,0.015487041,0.0,0.012072114,0.0,0.009080505,0.0,0.12852652,0.018960845,244.0
ch10-lowgamma-peaktopeak,0.0,0.011481132,0.0,0.0,0.0,0.0,0.0,0.07462413,0.004164484,0.0781964,0.037637655,0.018736709,245.0
ch10-lowgamma-hjcomp,0.0942588,0.016141092,0.0,0.0,0.03947994,0.009658759,0.0074401856,0.0,0.0,0.0033130066,0.03461227,0.018627642,246.0
ch3-sigma-skew,0.0,0.06847212,0.0,0.0035428826,0.018457673,0.06871749,0.0056912857,0.0,0.012788878,0.0103962505,0.014835537,0.018445648,247.0
ch4-alpha-hjcomp,0.019651527,0.021159893,0.04322895,0.011711699,0.0058955564,0.007526499,0.0063548936,0.026668508,0.05932527,0.0,0.0,0.018320255,248.0
ch4-alpha-hjmob,0.026849417,0.021671625,0.109248675,0.0,0.035003047,0.0,0.0,0.008056407,0.0,0.0,0.0,0.018257197,249.0
ch19-alpha-kurt,0.041476928,0.0403057,0.028353648,0.005938697,0.011135048,0.023507845,0.0,0.0021061618,0.0,0.025974235,0.02162624,0.018220408,250.0
ch15-alpha-hjmob,0.0,0.062277984,0.0,0.07521028,0.004747274,0.014041708,0.012821927,0.008657068,0.014383802,0.008157191,0.0,0.018208839,251.0
ch1-theta-kurt,0.010453317,0.014592524,0.008267604,0.062484577,0.0,0.015645271,0.0,0.004653839,0.07157795,0.009245323,0.0033328743,0.018204844,252.0
ch10-sigma-skew,0.013010614,0.0,0.0,0.005437396,0.1584997,0.0036364153,0.0074587646,0.0026695034,0.0,0.0,0.007949348,0.018060159,253.0
ch7-lowgamma-peaktopeak,0.013793034,0.031704098,0.012041732,0.0,0.0,0.05561536,0.032288563,0.052759815,0.0,0.0,0.0,0.018018417,254.0
ch8-alpha-skew,0.0,0.052225623,0.0,0.08738485,0.0,0.0,0.042663384,0.0,0.0056635654,0.0,0.00938876,0.017938742,255.0
ch19-lowgamma-relpow,0.021755684,0.0,0.007010316,0.036131695,0.010637983,0.0,0.11961383,0.0,0.0,0.0,0.0,0.017740864,256.0
ch8-alpha-peaktopeak,0.0,0.0,0.01813947,0.02445863,0.004195785,0.11619708,0.0,0.0,0.0,0.026134541,0.0033233594,0.01749535,257.0
ch14-alpha-kurt,0.015642166,0.007974309,0.0,0.0,0.008287123,0.0068208408,0.028004337,0.03352734,0.061540756,0.029171264,0.0,0.01736074,258.0
ch5-alpha-kurt,0.021287052,0.005427042,0.0,0.039784417,0.030519025,0.0663276,0.0,0.004579419,0.0,0.006750045,0.013563471,0.017112551,259.0
ch1-sigma-skew,0.0,0.0,0.08858038,0.0,0.013965214,0.037376277,0.017931094,0.0,0.0,0.029604398,0.0,0.017041577,260.0
ch15-delta-skew,0.022032464,0.008393692,0.0083732745,0.07494185,0.0,0.012209323,0.017888777,0.010169432,0.0034537457,0.026886381,0.0030745845,0.017038502,261.0
ch7-theta-psd,0.0,0.011218196,0.110002495,0.003921463,0.0,0.0,0.007166918,0.0,0.0040418915,0.0,0.050974574,0.017029596,262.0
ch17-alpha-skew,0.0,0.0,0.006339019,0.045983925,0.0,0.026211979,0.014565403,0.02549729,0.017678717,0.020638894,0.02695609,0.016715575,263.0
ch12-alpha-relpow,0.004825152,0.0,0.028727317,0.11852277,0.0,0.022761062,0.0,0.0032824553,0.0,0.0,0.0052385293,0.016668843,264.0
ch4-delta-relpow,0.013997551,0.0,0.1296179,0.0037567636,0.0,0.0,0.008535556,0.0,0.021268338,0.0,0.0,0.016106918,265.0
ch11-alpha-hjmob,0.024063457,0.011674215,0.01365067,0.091446474,0.00675157,0.0065185525,0.0,0.0,0.0135621345,0.00919998,0.0,0.016078822,266.0
ch10-beta-skew,0.022049919,0.048651665,0.0,0.0,0.014413838,0.007030415,0.026625277,0.031901836,0.01652017,0.009555895,0.0,0.016068092,267.0
ch16-theta-hjcomp,0.0075190505,0.07239034,0.0,0.013527645,0.03701081,0.0030765045,0.016835714,0.0131810745,0.0,0.010867985,0.0,0.015855376,268.0
ch2-beta-relpow,0.047394205,0.016889628,0.028133076,0.0054084547,0.0,0.030517064,0.032001678,0.0,0.0,0.0,0.014027049,0.015851922,269.0
ch15-lowgamma-de,0.0029626796,0.05755008,0.021167645,0.0039673722,0.0,0.0,0.0036640635,0.0,0.054020837,0.0052027036,0.025405822,0.015812837,270.0
ch18-beta-hjcomp,0.0,0.0,0.022771955,0.07321045,0.0,0.0,0.0086917095,0.003578064,0.02047338,0.03970468,0.004606367,0.0157306,271.0
ch2-sigma-skew,0.049485277,0.0,0.02121268,0.011269942,0.0,0.0,0.054332785,0.0,0.0,0.0331628,0.0,0.015405771,272.0
ch5-alpha-hjmob,0.017612163,0.01035426,0.0,0.035527263,0.0,0.026061637,0.0,0.0,0.02355212,0.029393615,0.024293168,0.0151631115,273.0
ch18-beta-kurt,0.015586146,0.0,0.0044228327,0.013402158,0.016171064,0.007651112,0.046665248,0.01686996,0.022426184,0.022061575,0.0,0.015023298,274.0
ch17-lowgamma-kurt,0.08088733,0.0,0.00899143,0.020917563,0.0050415695,0.023192868,0.0049871868,0.0,0.0,0.004993104,0.015954284,0.014996848,275.0
ch17-beta-relpow,0.078234814,0.013388615,0.0,0.0056174602,0.0,0.0,0.003921591,0.012418874,0.023029862,0.025031904,0.0,0.014694829,276.0
ch15-sigma-skew,0.06639158,0.06532948,0.0,0.0,0.0,0.013222679,0.0,0.0,0.016436713,0.0,0.0,0.014670949,277.0
ch14-delta-relpow,0.049429234,0.0,0.0061342157,0.011257322,0.08199592,0.0,0.0,0.012275358,0.0,0.0,0.0,0.014644731,278.0
ch2-alpha-hjcomp,0.10222283,0.015202329,0.0,0.0066276775,0.0083595365,0.0,0.0062257745,0.016624313,0.0,0.0035626555,0.0,0.014438648,279.0
ch12-theta-hjcomp,0.013778975,0.052131843,0.0,0.039330963,0.0,0.038581204,0.0,0.0,0.0,0.0,0.013961504,0.014344045,280.0
ch7-alpha-peaktopeak,0.0,0.013073718,0.09621831,0.0,0.0,0.015074091,0.0,0.017990172,0.015150162,0.0,0.0,0.014318768,281.0
ch4-alpha-skew,0.118452124,0.0,0.010492199,0.0041873734,0.00573684,0.0,0.013954436,0.0,0.004379938,0.0,0.0,0.014291174,282.0
ch15-sigma-relpow,0.0,0.050955623,0.0,0.0,0.01829926,0.012472894,0.0,0.0,0.03795169,0.023748478,0.008706018,0.01383036,283.0
ch19-alpha-relpow,0.029042447,0.015092382,0.0,0.0,0.05544497,0.0073845917,0.020356432,0.005416186,0.018848674,0.0,0.0,0.013780517,284.0
ch15-beta-skew,0.004314045,0.013651455,0.013108615,0.05892901,0.006023982,0.0,0.00968754,0.03139623,0.0056784763,0.0,0.008282251,0.013733781,285.0
ch7-beta-skew,0.0,0.02975683,0.03252493,0.0,0.0060334546,0.0,0.02229502,0.014412471,0.03684882,0.0,0.0083403615,0.013655626,286.0
ch3-lowgamma-peaktopeak,0.0,0.0042813164,0.0,0.012901775,0.0,0.030388441,0.07949125,0.0,0.006763601,0.0,0.01599783,0.013620383,287.0
ch14-beta-skew,0.0,0.013945053,0.0,0.020379072,0.013573111,0.012429636,0.006228167,0.057116825,0.010859465,0.0,0.013933024,0.0134967575,288.0
ch13-beta-psd,0.06390313,0.012900735,0.0,0.0,0.029480025,0.0,0.0,0.011619792,0.0,0.029639855,0.0,0.013413048,289.0
ch3-beta-psd,0.0,0.023285316,0.038210314,0.0,0.016320787,0.021739872,0.0038272731,0.0024170529,0.024483318,0.014326992,0.0,0.013146448,290.0
ch11-lowgamma-skew,0.012042344,0.004470184,0.013326631,0.0,0.0,0.007654557,0.05869763,0.009004073,0.002563982,0.0033408722,0.033433545,0.013139438,291.0
ch4-theta-kurt,0.09249169,0.0,0.0,0.0,0.0030946927,0.0,0.0,0.010221651,0.028473832,0.0097592715,0.0,0.01309465,292.0
ch19-alpha-skew,0.050071586,0.0,0.0,0.0,0.0,0.003990511,0.0,0.054423433,0.0053706686,0.006683035,0.021333471,0.012897518,293.0
ch7-beta-peaktopeak,0.0,0.0022014373,0.0,0.007511583,0.005046673,0.015471944,0.0810788,0.0048463685,0.017259348,0.0017665807,0.0048292167,0.01272836,294.0
ch14-sigma-skew,0.024772398,0.010098501,0.0,0.013808345,0.0,0.051856555,0.0,0.012949479,0.0,0.0,0.025845598,0.012666443,295.0
ch4-theta-hjcomp,0.011618709,0.0,0.0,0.005924922,0.005201393,0.0,0.034822408,0.0,0.011664733,0.002651107,0.06689559,0.012616261,296.0
ch13-beta-hjcomp,0.0,0.020373445,0.0,0.0,0.0,0.030429494,0.0,0.0,0.08350818,0.0,0.0040681367,0.012579932,297.0
ch6-delta-relpow,0.0,0.0,0.01354129,0.004800145,0.011842764,0.0034270843,0.012055199,0.0,0.012683367,0.0,0.078836806,0.012471513,298.0
ch17-beta-psd,0.01236372,0.0,0.0,0.0,0.0,0.0,0.0,0.08222244,0.0,0.022403158,0.020149214,0.012467139,299.0
ch6-lowgamma-relpow,0.02130698,0.008566738,0.007625023,0.022429578,0.0,0.025985526,0.01887201,0.007571686,0.002800013,0.0,0.02189358,0.012459194,300.0
ch10-theta-relpow,0.0,0.016673284,0.0,0.005607285,0.0,0.0,0.0,0.031756103,0.060480326,0.019205675,0.0028833253,0.012418726,301.0
ch9-alpha-relpow,0.0062283752,0.07979967,0.018033644,0.0,0.021754459,0.0,0.0,0.010775444,0.0,0.0,0.0,0.012417417,302.0
ch3-alpha-skew,0.0,0.00619826,0.027484098,0.008648368,0.0,0.0,0.0,0.0046521244,0.0021544143,0.0017472022,0.08523969,0.012374924,303.0
ch5-delta-relpow,0.0027723722,0.09405077,0.0,0.005707603,0.013936448,0.0069852537,0.0,0.0,0.0,0.0,0.009883838,0.012121481,304.0
ch4-sigma-skew,0.022246845,0.0,0.019450216,0.031711914,0.01467974,0.0,0.00987913,0.034239236,0.0,0.0,0.0,0.012018826,305.0
ch1-beta-hjcomp,0.007337699,0.0077281175,0.0,0.042721372,0.0,0.0,0.0,0.03816623,0.024287416,0.00370832,0.007956738,0.011991445,306.0
ch3-beta-peaktopeak,0.026445756,0.024244998,0.0,0.021006089,0.026453732,0.007442244,0.0077889087,0.0,0.0070252093,0.009104325,0.0,0.011773751,307.0
ch13-beta-relpow,0.012858686,0.013711408,0.014074187,0.003882217,0.008395764,0.0,0.0,0.008802446,0.01368645,0.05053307,0.0,0.011449475,308.0
ch13-sigma-relpow,0.0,0.08341971,0.0,0.00273899,0.0071128593,0.0033357188,0.0,0.009218017,0.0,0.017992644,0.0,0.011256177,309.0
ch5-lowgamma-kurt,0.006485477,0.051870186,0.0,0.015464479,0.0,0.0,0.0,0.021579633,0.017808553,0.0,0.010324362,0.011230244,310.0
ch19-theta-skew,0.0068711163,0.0,0.0,0.00825427,0.016716868,0.02339002,0.018050915,0.0,0.0,0.025122255,0.02476603,0.011197407,311.0
ch2-beta-hjcomp,0.0072368393,0.04797247,0.008362273,0.012383107,0.027702836,0.0,0.0,0.0,0.0,0.018348316,0.0,0.01109144,312.0
ch14-alpha-skew,0.0578784,0.023440868,0.0,0.016018327,0.0,0.0,0.0,0.009495207,0.00928951,0.0051724478,0.0,0.011026797,313.0
ch11-beta-psd,0.0,0.0,0.0,0.0,0.0,0.01085367,0.011143971,0.0,0.033585843,0.065641165,0.0,0.011020423,314.0
ch6-alpha-hjmob,0.003340157,0.007142097,0.0,0.0028155087,0.02551548,0.0,0.049728666,0.0,0.019143425,0.004105592,0.007273318,0.010824022,315.0
ch6-theta-relpow,0.0,0.0,0.012125104,0.0,0.028819818,0.019112939,0.05231824,0.0,0.0062149675,0.0,0.0,0.010781007,316.0
ch18-sigma-peaktopeak,0.0,0.0,0.0,0.023386251,0.028275779,0.0,0.02957077,0.011711398,0.018874997,0.0047291117,0.0,0.0105953,317.0
ch1-beta-skew,0.042044356,0.0,0.017330607,0.018220026,0.020325743,0.0,0.013321083,0.0,0.0,0.004976357,0.0,0.010565288,318.0
ch10-lowgamma-relpow,0.016725052,0.0032732692,0.009438296,0.036483943,0.0,0.0,0.03127131,0.0,0.0,0.007445603,0.0076415497,0.010207184,319.0
ch10-alpha-skew,0.0,0.022002822,0.003821982,0.012707828,0.0,0.04872867,0.0,0.0,0.019231947,0.002607757,0.0,0.009918273,320.0
ch4-theta-skew,0.008105141,0.023829754,0.0,0.0,0.014559234,0.0,0.004762453,0.0070883185,0.02206245,0.0,0.025457924,0.009624116,321.0
ch3-delta-relpow,0.013009657,0.010992638,0.0,0.0077946824,0.010309104,0.010177192,0.0,0.0,0.047198478,0.0,0.006129995,0.009601068,322.0
ch6-alpha-skew,0.013776481,0.018519994,0.0,0.012945204,0.02218338,0.0,0.008817285,0.012122364,0.0,0.007873187,0.005770743,0.009273512,323.0
ch18-theta-skew,0.028148213,0.0,0.04430259,0.0,0.0,0.009070845,0.0,0.0,0.0,0.015521701,0.0016620026,0.008973214,324.0
ch8-beta-peaktopeak,0.0,0.010322622,0.0,0.0,0.0050816904,0.0,0.0,0.005463869,0.05250559,0.021175053,0.0,0.008595347,325.0
ch6-theta-skew,0.0087499805,0.024737578,0.008357845,0.012476862,0.0,0.010102636,0.0,0.016920827,0.0047993087,0.0,0.0074166837,0.008505611,326.0
ch7-lowgamma-std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09106946,0.0,0.008279041,327.0
ch17-delta-relpow,0.0027116626,0.0,0.0048329756,0.008149101,0.0047648083,0.006658241,0.0,0.01166614,0.047230028,0.004622263,0.0,0.008239566,328.0
ch17-beta-peaktopeak,0.023011329,0.0,0.0,0.03429921,0.0,0.0057301275,0.0,0.0,0.022038508,0.0011631574,0.0,0.007840212,329.0
ch19-sigma-relpow,0.008524042,0.0,0.0,0.015043146,0.04925054,0.0,0.0,0.0,0.0,0.012646169,0.0,0.007769445,330.0
ch7-beta-hjact,0.0,0.0,0.016448759,0.0,0.01749213,0.0,0.0,0.036246073,0.008038247,0.0,0.0065027373,0.00770254,331.0
ch11-beta-skew,0.006533779,0.0075374716,0.01426218,0.0,0.0,0.0,0.048999526,0.0,0.0065088295,0.0,0.0,0.0076219807,332.0
ch4-theta-relpow,0.011226954,0.0049067093,0.05981852,0.0,0.0071373433,0.0,0.0,0.0,0.0,0.0,0.0,0.0075535937,333.0
ch16-delta-relpow,0.007654771,0.004888967,0.0,0.017120928,0.0,0.03336959,0.0075486046,0.0,0.011025408,0.0,0.0,0.0074189333,334.0
ch9-beta-psd,0.0,0.0,0.0,0.0,0.0,0.0017388149,0.0,0.003173987,0.0056757187,0.034418993,0.036050607,0.0073689194,335.0
ch11-sigma-relpow,0.0,0.0019613665,0.016305216,0.006823287,0.0053683575,0.017712953,0.0,0.01356478,0.018426804,0.0,0.0,0.007287524,336.0
ch4-sigma-peaktopeak,0.0,0.005345175,0.011039613,0.02390883,0.0052092574,0.0,0.014665318,0.0,0.0,0.01798674,0.0,0.0071049943,337.0
ch6-sigma-peaktopeak,0.0,0.011421754,0.010875054,0.020621909,0.0,0.0,0.018175889,0.0,0.0,0.016770238,0.0,0.0070786225,338.0
ch19-delta-relpow,0.023670506,0.0,0.00719777,0.0,0.002904298,0.01011678,0.019110093,0.010558971,0.0,0.002018938,0.0,0.006870668,339.0
ch14-beta-psd,0.0,0.010746824,0.0,0.0,0.0032455546,0.0040993076,0.0,0.008798251,0.030291192,0.013202638,0.0028386898,0.006656587,340.0
ch7-delta-relpow,0.0,0.0,0.0,0.0,0.0,0.0,0.013924623,0.0,0.015079937,0.026708791,0.017418616,0.0066483603,341.0
ch13-delta-relpow,0.0,0.013944623,0.0,0.00733162,0.009836553,0.0063075842,0.02461528,0.006005666,0.0,0.004894606,0.0,0.0066305394,342.0
ch2-beta-skew,0.0,0.054638054,0.0,0.009171602,0.0,0.0,0.0,0.0088864295,0.0,0.0,0.0,0.006608735,343.0
ch4-alpha-relpow,0.0,0.0,0.015413194,0.036447525,0.0,0.017103832,0.0,0.0,0.0,0.0,0.0,0.0062695052,344.0
ch3-beta-relpow,0.025988026,0.0,0.0,0.0,0.0,0.0,0.010065683,0.015705861,0.0023949193,0.01124016,0.0,0.0059449677,345.0
ch8-theta-relpow,0.0,0.016950235,0.0,0.011114017,0.0054235547,0.015351921,0.0,0.0,0.008465421,0.0,0.007636237,0.0059037623,346.0
ch13-beta-peaktopeak,0.0020542806,0.007101304,0.0,0.0,0.0,0.0,0.0,0.0,0.009877305,0.044938553,0.0,0.005815586,347.0
ch3-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06259977,0.0,0.005690888,348.0
ch4-beta-hjcomp,0.007775204,0.0,0.0074690357,0.0,0.022454742,0.014123302,0.0,0.0,0.009819629,0.0,0.0,0.005603811,349.0
ch16-beta-skew,0.007846388,0.006496405,0.004750688,0.0031177453,0.004927627,0.0,0.0,0.004412623,0.020992735,0.0,0.0,0.0047767465,350.0
ch12-sigma-relpow,0.0,0.024263313,0.011789007,0.0,0.0,0.0,0.0,0.004915287,0.0,0.0062034093,0.0,0.0042882743,351.0
ch4-beta-peaktopeak,0.0,0.0,0.039298132,0.0,0.0,0.0,0.0,0.0,0.006665865,0.0,0.0,0.004178545,352.0
ch7-alpha-relpow,0.013105145,0.013194188,0.0,0.0,0.0,0.0,0.013013782,0.0,0.00645707,0.0,0.0,0.0041609257,353.0
ch10-sigma-relpow,0.007797815,0.0121930055,0.0047662803,0.0038006501,0.0044386913,0.0,0.002581111,0.0,0.0,0.0,0.008270807,0.0039862148,354.0
ch18-sigma-relpow,0.0,0.0,0.009932328,0.0,0.023781285,0.0,0.007876817,0.0,0.0,0.0,0.0,0.0037809482,355.0
ch3-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040487163,0.0,0.003680651,356.0
ch7-theta-peaktopeak,0.015511664,0.0,0.021000136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033192546,357.0
ch3-theta-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0063619353,0.0,0.012797504,0.0,0.010438745,0.002690744,358.0
ch5-theta-relpow,0.0,0.009535763,0.0,0.0,0.0067059216,0.0,0.0,0.0,0.007489613,0.0,0.0033302451,0.0024601403,359.0
ch4-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037884,0.0,0.00094353093,360.0
ch8-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch9-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch13-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch6-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch6-lowgamma-std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch13-lowgamma-std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch9-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch11-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch17-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch4-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch8-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch18-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch17-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch5-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch7-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch19-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
